"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"ACM2_HUMAN",163.595383943107,0,0,-2.56722045313577,0.0102517412943187,0.0554451088650935
"TRY1_HUMAN",-184.33995669991,1,1,-2.56959480851728,0.0101817526962334,0.05524421946795
"ACM4_RAT",-276.717630386217,1,1,-2.56983552043847,0.010174681062603,0.05524421946795
"KMO_RAT",-183.628502804234,1,1,-2.57186168696273,0.0101153294548332,0.0552402082565891
"CELA1_HUMAN",-769.0054993048,1,1,-2.57223305425415,0.0101044846470729,0.0552402082565891
"S22A8_HUMAN",55.1941987503502,0,0,-2.57294795816995,0.0100836368984888,0.0552402082565891
"OPRK_HUMAN",-16.1671367840669,1,1,-2.5729744973332,0.0100828637116793,0.0552402082565891
"CAH7_HUMAN",62.6910134540922,0,0,-2.57973761206578,0.00988754103298871,0.0547067237417336
"PKD2_HUMAN",-956.669921775656,1,1,-2.58247557889592,0.00980943044022251,0.0544536699684959
"KC1D_HUMAN",-68.9497614912134,1,1,-2.58308805041588,0.00979203287566904,0.0544536699684959
"MAG_HUMAN",-2308.22278646386,1,1,-2.5831944967764,0.00978901201907506,0.0544536699684959
"TLR7_HUMAN",-909.600664971514,1,1,-2.58601554346979,0.00970925520038769,0.0544365574901737
"SO1B1_HUMAN",-185.801491675926,1,1,-2.5863359632804,0.00970023300042919,0.0544365574901737
"CARM1_HUMAN",-543.192965192695,1,1,-2.58862212888809,0.00963607702293619,0.0543888642703982
"PGH2_HUMAN",-122.140437682268,1,1,-2.59649907719011,0.00941791586749601,0.0533364797613747
"EGLN3_HUMAN",-1087.12051673728,1,1,-2.60071466194333,0.0093029796127545,0.0528635530697739
"5HT2A_BOVIN",-127.817715111919,1,1,-2.60376462039289,0.00922060571962261,0.0525730807471364
"PRKDC_HUMAN",-224.290815758186,1,1,-2.60910092036167,0.00907804650848764,0.0519363068954973
"PI4KB_HUMAN",-218.228155856634,1,1,-2.61362798340937,0.00895865236614585,0.0514281681906393
"CAH4_HUMAN",-196.605359565983,1,1,-2.62024571789896,0.00878664308297394,0.0506134714574047
"PGH1_HUMAN",-91.4247720052978,1,1,-2.6247304994222,0.00867175750103072,0.0501233543530367
"CNR2_RAT",-95.0457458990011,1,1,-2.62668843623408,0.00862202388740746,0.0500077385469633
"PRGR_HUMAN",-133.198892914766,1,1,-2.63815167717178,0.00833592881108179,0.0485156825613826
"ERG7_RAT",-909.955293618886,1,1,-2.63938732772219,0.0083056026829649,0.0485070267803714
"AL3A1_HUMAN",-502.334415900686,1,1,-2.64166161164138,0.00825004367191546,0.0483504301608425
"ADA2B_RAT",-504.371547242812,1,1,-2.64515878395752,0.00816525915242559,0.0480208597705589
"PERM_HUMAN",-502.679601309719,1,1,-2.64601657781724,0.00814458249183325,0.0480208597705589
"NTR1_HUMAN",-606.644238101247,1,1,-2.64965665144088,0.00805736091127225,0.0477200037069011
"NMDZ1_RAT",-204.228926814721,1,1,-2.65414242202816,0.00795102599476497,0.0472566279971543
"NMDE2_RAT",-24.5408129292508,1,1,-2.65591103468622,0.00790944776610157,0.047176209725471
"CCR5_MOUSE",-1203.60169736933,1,1,-2.6578508061397,0.00786406978805575,0.047072474674412
"NR1I2_HUMAN",-55.1855134498692,1,1,-2.66089379509743,0.00779335349535948,0.046815787782838
"CLK1_HUMAN",-234.730355003393,1,1,-2.67189364398243,0.00754245498174945,0.0454710010010845
"HDAC2_HUMAN",129.453185777854,0,0,-2.67230286131114,0.00753326236591347,0.0454710010010845
"ST17A_HUMAN",-848.853625889355,1,1,-2.67466869836305,0.00748031310334435,0.0454710010010845
"HMDH_HUMAN",-457.366661201359,1,1,-2.67605636632657,0.00744941154251992,0.0454710010010845
"S22A6_HUMAN",-178.722342308954,1,1,-2.68244877773118,0.00730853430683618,0.0448647981901403
"TLR2_HUMAN",-1011.89409018787,1,1,-2.68441820033444,0.00726561603344522,0.0447647112390288
"ADA2A_HUMAN",-134.794868237233,1,1,-2.68585028840502,0.00723454968871204,0.0447371785897561
"CASP7_HUMAN",-594.820133752897,1,1,-2.6889096493637,0.00716858188098101,0.0444928218590777
"SC6A2_MOUSE",-575.255633235281,1,1,-2.69213861399539,0.00709954311839357,0.0442275241671777
"EP300_HUMAN",-522.017896173438,1,1,-2.69344342207854,0.00707181467832909,0.0442185586949796
