"target","score","p","padj","norm_z_score","norm_z_score_p","norm_z_score_p_adj"
"PTAFR",-230.103081605087,1,1,-0.24972015668042,0.802803769180484,0.999404607489873
"CETP",-250.776130490473,1,1,-0.252687534106113,0.800509681685632,0.999404607489873
"CSNK1E",418.391942974687,0,0,-0.254787147221357,0.798887502772891,0.999404607489873
"FASN",262.497259549233,0,0,-0.255200586587674,0.798568178034695,0.999404607489873
"SGK2",-927.574551884897,1,1,-0.25569551692651,0.798185957098935,0.999404607489873
"GLO1",229.336474871449,0,0,-0.256023442422361,0.797932735993325,0.999404607489873
"GFER",155.577783968179,0,0,-0.258308582282242,0.796168763268212,0.999404607489873
"ESRRB",-33.8419349368282,1,1,-0.262179861250747,0.793182778873422,0.999404607489873
"BLK",499.698696561879,0,0,-0.262775526567403,0.792723599776287,0.999404607489873
"AXL",478.355879704451,0,0,-0.262786993918907,0.792714760671084,0.999404607489873
"PAK2",159.181433215189,0,0,-0.270090882533745,0.787090336227255,0.999404607489873
"NUAK2",401.099504286353,0,0,-0.272363834536308,0.785342277739954,0.999404607489873
"NR2E3",-964.577525922354,1,1,-0.273750621109642,0.784276273075509,0.999404607489873
"PIK3R2",-1040.58363475605,1,1,-0.287198737582068,0.77396015288527,0.999404607489873
"FLT4",468.162252472416,0,0,-0.291963556539006,0.770314488206621,0.999404607489873
"PTGFR",-141.362134250557,1,1,-0.296789579060791,0.766627161915251,0.999404607489873
"GRK4",287.44459760034,0,0,-0.296806258320136,0.76661442722052,0.999404607489873
"SRPK3",287.44459760034,0,0,-0.296806258320136,0.76661442722052,0.999404607489873
"PLIN1",172.232149905146,0,0,-0.29758058502415,0.766023294511364,0.999404607489873
"MAP3K12",286.330968999284,0,0,-0.297650825781707,0.765969678388227,0.999404607489873
"FPR1",-359.199815689325,1,1,-0.302006056520969,0.762647445968569,0.999404607489873
"MAP2K2",410.843359450257,0,0,-0.30534159503955,0.760105999305043,0.999404607489873
"AVPR2",-154.204783709576,1,1,-0.309254626025101,0.757127843453903,0.999404607489873
